"_type","email","source"
"EmailItem","support@babycenter.com","https://www.babycenter.com/help-privacy"
"EmailItem","support@coub.com","https://coub.com/privacy"
"EmailItem","privacy@info.ilsole24ore.com","http://du.ilsole24ore.com/utenti/privacyfiles/privacy_policy.html"
"EmailItem","privacy@indiegogo.com","https://www.indiegogo.com/about/privacy"
"EmailItem","privacy@indiegogo.com","https://www.indiegogo.com/about/privacy"
"EmailItem","fjprivacy@gmail.com","https://funnyjunk.com/privacypolicy/"
"EmailItem","editor@ballotpedia.org","https://ballotpedia.org/Ballotpedia:Privacy_policy"
"EmailItem","media@ballotpedia.org","https://ballotpedia.org/Ballotpedia:Privacy_policy"
"EmailItem","news@tuko.co.ke","https://www.tuko.co.ke/privacy.html"
"EmailItem","your@email.com","https://www.tuko.co.ke/privacy.html"
"EmailItem","privacy@gen.tech","https://www.tuko.co.ke/privacy.html"
"EmailItem","marketing@tuko.co.ke","https://www.tuko.co.ke/privacy.html"
"EmailItem","privacy@esrb.org","https://legal.ubi.com/privacypolicy/en-US"
"EmailItem","privacy@ubisoft.com","https://legal.ubi.com/privacypolicy/en-US"
"EmailItem","support@ubisoft.com","https://legal.ubi.com/privacypolicy/en-US"
"EmailItem","privacy@arena.net","https://www.guildwars2.com/en/legal/arenanet-privacy-policy/"
"EmailItem","support@arena.net","https://www.guildwars2.com/en/legal/arenanet-privacy-policy/"
"EmailItem","xxxxx@cracked.com","http://www.cracked.com/privacy-policy.html"
"EmailItem","privacy@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","f21xme@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","privacy@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","eucustomerservice@forever21inc.com","https://www.forever21.com/eu/shop"
"EmailItem","eucustomerservice@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","dpo@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","eucustomerservice@forever21inc.com","https://www.forever21.com/eu/shop"
"EmailItem","f21xme@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","dpo@forever21.com","https://www.forever21.com/eu/shop"
"EmailItem","privacyofficer@rea-group.com","https://about.realestate.com.au/privacy/"
"EmailItem","support@ucoz.ru","https://www.ucoz.ru/privacy/"
"EmailItem","privacy@tdameritrade.com","https://www.tdameritrade.com/security/privacy.page"
"EmailItem","opt-out@tdameritrade.com","https://www.tdameritrade.com/security/privacy.page"
"EmailItem","reportphish@tdameritrade.com","https://www.tdameritrade.com/security/privacy.page"
"EmailItem","bcpinfo@ag.state.nv.us","https://www.tdameritrade.com/security/privacy.page"
"EmailItem","privacy@mindbodyonline.com","https://www.mindbodyonline.com/privacy-policy"
"EmailItem","support@mindbodyonline.com","https://www.mindbodyonline.com/privacy-policy"
"EmailItem","unsubscribe@mindbodyonline.com","https://www.mindbodyonline.com/privacy-policy"
"EmailItem","privacy@greenhouse.io","https://www.greenhouse.io/privacy-policy"
"EmailItem","privacy@greenhouse.io","https://www.greenhouse.io/privacy-policy"
"EmailItem","sona@qz.com","https://qz.com/about/privacy-policy/"
"EmailItem","hi@qz.com","https://qz.com/about/privacy-policy/"
"EmailItem","support@inoreader.com","http://www.inoreader.com/privacy_policy"
"EmailItem","privacy@qwant.com","https://about.qwant.com/legal/privacy/"
"EmailItem","aenderungen@vente-privee.com","https://secure.de.vente-privee.com/registration/PrivacyPolicy?CountryCode=DE"
"EmailItem","securite@vente-privee.com","https://secure.de.vente-privee.com/registration/PrivacyPolicy?CountryCode=DE"
"EmailItem","me@citilink.ru","https://www.citilink.ru/about/privacy-policy/"
"EmailItem","localcontactus@cbs.com","http://policies.cbslocal.com/privacy/current.html"
"EmailItem","dataprotectionoffice@aaas.org","http://www.sciencemag.org/about/privacy-policy"
"EmailItem","membership@aaas.org","http://www.sciencemag.org/about/privacy-policy"
"EmailItem","localcontactus@cbs.com","http://policies.cbslocal.com/privacy-june-2015/current.html"
"EmailItem","legal@zerohedge.com","https://www.zerohedge.com/privacy-policy"
"EmailItem","info@zerohedge.com","https://www.zerohedge.com/privacy-policy"
"EmailItem","abuse@zerohedge.com","https://www.zerohedge.com/privacy-policy"
"EmailItem","tips@zerohedge.com","https://www.zerohedge.com/privacy-policy"
"EmailItem","admin@zerohedge.com","https://www.zerohedge.com/privacy-policy"
"EmailItem","ads@zerohedge.com","https://www.zerohedge.com/privacy-policy"
"EmailItem","admin@renren.com","http://www.renren.com/siteinfo/privacy"
"EmailItem","admin@renren-inc.com","http://www.renren.com/siteinfo/privacy"
"EmailItem","dpo@rai.it","http://rai.it/privacy/PrivacyPolicy.html"
"EmailItem","supporto@rai.it","http://www.rai.it/privacy/PrivacyPolicyRegistration.html"
"EmailItem","dpo@rai.it","http://www.rai.it/privacy/PrivacyPolicyRegistration.html"
"EmailItem","privacy@rai.it","http://www.rai.it/privacy/PrivacyPolicyRegistration.html"
"EmailItem","privacy@onesignal.com","https://onesignal.com/privacy_policy"
"EmailItem","privacy@scoop.it","https://www.scoop.it/policy"
"EmailItem","copyright@scoop.it","https://www.scoop.it/policy"
"EmailItem","contact@scoop.it","https://www.scoop.it/policy"
"EmailItem","support@sitepoint.com","https://www.sitepoint.com/privacy-policy/"
"EmailItem","admin@yourdictionary.com","http://www.yourdictionary.com/about/privacy.html"
"EmailItem","your-friend-email@example.com","http://www.yourdictionary.com/about/privacy.html"
"EmailItem","admin@yourdictionary.com","http://www.yourdictionary.com/about/privacy.html"
"EmailItem","privacy.officer@ft.com","https://help.ft.com/help/legal-privacy/privacy/"
"EmailItem","privacy.officer@ft.com","https://help.ft.com/help/legal-privacy/privacy/"
"EmailItem","help@ft.com","https://help.ft.com/help/legal-privacy/terms-conditions/"
"EmailItem","privacy.officer@ft.com","https://help.ft.com/help/legal-privacy/cookies/"
"EmailItem","info@fast-torrent.ru","http://www.fast-torrent.ru/PrivacyPolicy.html"
"EmailItem","ask@ifeng.com","http://www.ifeng.com/corp/privacy/"
"EmailItem","support@tnaflix.com","https://www.empflix.com/privacy"
"EmailItem","privacy@exlibrisgroup.com","http://www.exlibrisgroup.com/privacy-policy/"
"EmailItem","privacy@alc.co.jp","https://www.alc.co.jp/policy/privacy/"
"EmailItem","patrick.s.carver@accenture.com","https://www.accenture.com/de-de/privacy-policy"
"EmailItem","acn-websitedataprivacy@accenture.com","https://www.accenture.com/de-de/privacy-policy"
"EmailItem","websitedataprivacy@accenture.com","https://www.accenture.com/de-de/privacy-policy"
"EmailItem","dataprivacyofficer@accenture.com","https://www.accenture.com/de-de/privacy-policy"
"EmailItem","user@domain.com","https://www.accenture.com/de-de/privacy-policy"
"EmailItem","username@example.com","http://www.wolframalpha.com/privacypolicy.html"
"EmailItem","complaint@zol.com.cn","http://service.zol.com.cn/user/privacy.php"
"EmailItem","hello@boredpanda.com","https://www.boredpanda.com/privacy-policy/"
"EmailItem","support@fr24.com","https://www.flightradar24.com/privacy-policy"
"EmailItem","privacy@narvar.com","https://corp.narvar.com/privacy-policy/"
"EmailItem","privacy@narvar.com","https://corp.narvar.com/privacy-policy/"
"EmailItem","feedback@namecheap.com","https://www.namecheap.com/legal/general/privacy-policy.aspx"
"EmailItem","you@yours.com","https://www.namecheap.com/legal/general/privacy-policy.aspx"
"EmailItem","support@namecheap.com","https://www.namecheap.com/legal/general/privacy-policy.aspx"
"EmailItem","feedback@namecheap.com","https://www.namecheap.com/legal/general/privacy-cookies/"
"EmailItem","you@yours.com","https://www.namecheap.com/legal/general/privacy-cookies/"
"EmailItem","rating@mail.ru","https://www.mamba.ru/de/privacy"
"EmailItem","dpo@wamba.com","https://www.mamba.ru/de/privacy"
"EmailItem","eur@wamba.com","https://www.mamba.ru/de/privacy"
"EmailItem","cs@etnet.com.hk","http://www.etnet.com.hk/www/tc/aboutus/privacy.php"
"EmailItem","info@etnet.com.hk","http://www.etnet.com.hk/www/tc/aboutus/privacy.php"
"EmailItem","privacy@squareup.com","https://squareup.com/legal/privacy"
"EmailItem","privacy.bank@sainsburysbank.co.uk","https://www.argos.co.uk/help/privacy-policy/"
"EmailItem","privacy@sainsburys.co.uk","https://www.argos.co.uk/help/privacy-policy/"
"EmailItem","privacy.bank@sainsburysbank.co.uk","https://www.argos.co.uk/help/privacy-policy"
"EmailItem","privacy@sainsburys.co.uk","https://www.argos.co.uk/help/privacy-policy"
"EmailItem","privacy@experts-exchange.com","https://www.experts-exchange.com/privacyPolicy.jsp"
"EmailItem","opt-out@experts-exchange.com","https://www.experts-exchange.com/privacyPolicy.jsp"
"EmailItem","customer_support@experts-exchange.com","https://www.experts-exchange.com/privacyPolicy.jsp"
"EmailItem","privacy@chegg.com","http://www.easybib.com/guides/international-privacy-policy/"
"EmailItem","dataprotectionofficer@chegg.com","http://www.easybib.com/guides/international-privacy-policy/"
"EmailItem","legaldept@chegg.com","http://www.easybib.com/guides/international-privacy-policy/"
"EmailItem","closemyaccount@chegg.com","http://www.easybib.com/guides/international-privacy-policy/"
"EmailItem","legaldept@chegg.com","http://www.easybib.com/guides/international-privacy-policy/"
"EmailItem","legaldept@chegg.com","http://www.chegg.com/privacypolicy"
"EmailItem","danlr@chegg.com","http://www.chegg.com/privacypolicy"
"EmailItem","closemyaccount@chegg.com","http://www.chegg.com/privacypolicy"
"EmailItem","support@analdin.com","https://www.analdin.com/privacy/"
"EmailItem","service@techbang.com.tw","https://www.techbang.com/pages/privacy"
"EmailItem","info@corp.hi.fo","http://corp.hi.fo/privacy"
"EmailItem","webmaster@uci.edu","https://uci.edu/privacy/index.php"
"EmailItem","privacy@chegg.com","http://www.citationmachine.net/international-privacy-policy"
"EmailItem","dataprotectionofficer@chegg.com","http://www.citationmachine.net/international-privacy-policy"
"EmailItem","legaldept@chegg.com","http://www.citationmachine.net/international-privacy-policy"
"EmailItem","closemyaccount@chegg.com","http://www.citationmachine.net/international-privacy-policy"
"EmailItem","legaldept@chegg.com","http://www.citationmachine.net/international-privacy-policy"
"EmailItem","privacy@darkmediagroup.com","https://cameraprive.com/br/legal/privacy"
"EmailItem","support@easeus.com","https://www.easeus.com/privacy.htm"
"EmailItem","corp@easeus.com","https://www.easeus.com/privacy.htm"
"EmailItem","support@shmoop.com","http://www.shmoop.com/opt-in/"
"EmailItem","custserv@scholastic.com","http://www.scholastic.com/privacy.htm"
"EmailItem","help@infinityring.com","http://www.scholastic.com/privacy.htm"
"EmailItem","summerchallenge@scholastic.com","http://www.scholastic.com/privacy.htm"
"EmailItem","securitycs@scholastic.com","http://www.scholastic.com/privacy.htm"
"EmailItem","read100khelp@scholasticbookfairs.com","http://www.scholastic.com/privacy.htm"
"EmailItem","support@easeus.com","https://www.easeus.com/easeus-customer-service-privacy-statement.html"
"EmailItem","support@easeus.com","https://www.easeus.com/easeus-customer-service-privacy-statement.html"
"EmailItem","nflprivacy@nfl.com","http://www.nfl.com/help/privacy"
"EmailItem","caprivacyrights@nfl.com","http://www.nfl.com/help/privacy"
"EmailItem","feedback@sporcle.com","https://www.sporcle.com/privacy/"
"EmailItem","dpo@gedi.it","http://www.mymovies.it/privacy/"
"EmailItem","live@mymovies.it","http://www.mymovies.it/privacy/"
"EmailItem","privacy@edmodo.com","https://go.edmodo.com/privacy-policy/"
"EmailItem","privacy@edmodo.com","https://go.edmodo.com/privacy-policy/"
"EmailItem","legal.group@droom.in","https://droom.in/privacy-policy"
"EmailItem","assist@droom.in","https://droom.in/privacy-policy"
"EmailItem","data@valnetinc.com","https://screenrant.com/privacy-policy/"
"EmailItem","dpo@razer.com","https://www.razer.com/de-de/legal/privacy-policy"
"EmailItem","press@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","a8support@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","broadcaster-support@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","partners@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","advertising@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","support@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","username@email.com","https://tunein.com/policies/privacy/"
"EmailItem","support@tunein.com","https://tunein.com/policies/privacy/"
"EmailItem","privacyoffice@verizon.com","https://www.verizon.com/about/privacy/mapquest"
"EmailItem","privacy@legacy-ia.com","http://www.legacy.com/about/privacy-policy"
"EmailItem","privacy@legacy.com","http://www.legacy.com/about/privacy-policy"
"EmailItem","privacy@foursquare.com","https://foursquare.com/legal/privacy"
"EmailItem","data.protection@admin.ox.ac.uk","http://www.ox.ac.uk/privacy-policy"
"EmailItem","webadmin.tn@nic.in","http://www.tn.gov.in/privacypolicy"
"EmailItem","privacy@esri.com","https://www.esri.com/en-us/privacy/overview"
"EmailItem","data.protection@admin.ox.ac.uk","http://www.ox.ac.uk/content/cookie-statement"
"EmailItem","contact@hipwee.com","https://www.hipwee.com/privacy-policy/"
"EmailItem","privacy@emirates.com","https://www.emirates.com/de/english/sitetools/privacy_policy.aspx"
"EmailItem","dpo@aholddelhaize.com","https://www.bol.com/nl/m/voorwaarden/privacy-policy/index.html"
"EmailItem","support@justgetflux.com","https://justgetflux.com/privacy/"
"EmailItem","privacy@it.tiscali.com","http://info.tiscali.it/privacy/informativa_policy_privacy.html"
"EmailItem","privacy@it.tiscali.com","http://www.tiscali.it/privacy/informativa_policy_privacy.html"
"EmailItem","customercare@vistaprint.com","https://www.vistaprint.com/customer-care/privacy-and-security.aspx?xnav=footer&xnid=Footer_BottomLinks_PrivacyPolicy&rd=1"
"EmailItem","audienceservices@pbs.org","http://www.pbs.org/about/pbs-privacy-policy/"
"EmailItem","legal@complex.com","http://static.complex.com/privacy.html"
"EmailItem","u002flegal@complex.com","https://www.complex.com/privacy"
"EmailItem","ashleys@complex.com","https://www.complex.com/privacy"
"EmailItem","brandon.nydell@complex.com","https://www.complex.com/privacy"
"EmailItem","katherine.calvert@complex.com","https://www.complex.com/privacy"
"EmailItem","stephanie.musat@complex.com","https://www.complex.com/privacy"
"EmailItem","ashley.tan@complexnetworks.com","https://www.complex.com/privacy"
"EmailItem","anthonyr@complex.com","https://www.complex.com/privacy"
"EmailItem","legal@complex.com","https://www.complex.com/privacy"
"EmailItem","digital@complex.com","https://www.complex.com/privacy"
"EmailItem","alekseyb@complex.com","https://www.complex.com/privacy"
"EmailItem","brettc@complex.com","https://www.complex.com/privacy"
"EmailItem","ray.philip@complex.com","https://www.complex.com/privacy"
"EmailItem","u003elegal@complex.com","https://www.complex.com/privacy"
"EmailItem","kathryn.little@complex.com","https://www.complex.com/privacy"
"EmailItem","karizza.sanchez@complex.com","https://www.complex.com/privacy"
"EmailItem","bills@complex.com","https://www.complex.com/privacy"
"EmailItem","copyright_17173@cyou-inc.com","http://about.17173.com/privacy.shtml"
"EmailItem","support@pluralsight.com","https://www.pluralsight.com/privacy"
"EmailItem","support@digg.com","http://digg.com/privacy"
"EmailItem","help_band@naver.com","https://band.us/policy/privacy"
"EmailItem","npbcc@naver.com","https://band.us/policy/privacy"
"EmailItem","dataprotection@pubocean.com","http://scribol.com/privacy-policy-european-union/"
"EmailItem","security@theknot.com","https://www.theknot.com/privacy-policy"
"EmailItem","bcpinfo@ag.state.nv.us","https://www.theknot.com/privacy-policy"
"EmailItem","help@theknot.com","https://www.theknot.com/privacy-policy"
"EmailItem","38977181d5f84532aa0f242cb0b19b8a@bugs.goibibo.com","http://www.goibibo.com/common/privacy/"
"EmailItem","contact@scribol.com","http://scribol.com/privacy-policy/"
"EmailItem","privacy@moddb.com","https://www.moddb.com/privacy-policy"
"EmailItem","fred@example.com","https://www.ozbargain.com.au/wiki/help:privacy_policy"
"EmailItem","customerservice@tableau.com","https://www.tableau.com/privacy"
"EmailItem","privacy@tableau.com","https://www.tableau.com/privacy"
"EmailItem","privacy@wiley.com","http://www.dummies.com/privacy-policy/"
"EmailItem","casefiling@adr.org","http://www.dummies.com/privacy-policy/"
"EmailItem","e-service@wiley.com","http://www.dummies.com/privacy-policy/"
"EmailItem","dpo@safefinder.com.com","http://safefinder.com/privacy.html"
"EmailItem","support@safefinder.com","http://safefinder.com/privacy.html"
"EmailItem","privacy@upenn.edu","https://www.upenn.edu/about/privacy_policy"
"EmailItem","u@penn.php","https://www.upenn.edu/about/privacy_policy"
